"","X","station","valid","tmpf","dwpf","relh","drct","sknt","p01i","alti","mslp","vsby","gust","skyc1","Date","Time","Hour","tmpc","dwpc","sms","p01mm","altmb","gustms","precip_type","undercatch","adj_precip","undercatch_loss","cum_undercatch_loss"
"6249",7255,"0CO","2024-07-04 07:55:00",35.6,14,40.63,290,20,0,30.6,NA,NA,25,"CLR","2024-07-04","07:55","2024/07/04 07",1.66666666666667,-9.66666666666667,9.08851066666667,0,857.895503792724,12.8611,"mixed",0.499625700533333,0,0,783.293940004366
"6250",7256,"0CO","2024-07-04 08:55:00",37.4,17.6,44.25,290,25,0,30.6,NA,NA,33,"CLR","2024-07-04","08:55","2024/07/04 08",3,-9.33333333333333,11.1462866666667,0,857.895503792724,16.976652,"mixed",0.383978689333331,0,0,783.293940004366
"6251",7257,"0CO","2024-07-04 09:55:00",41,8.6,25.87,290,27,0,30.61,NA,NA,35,"CLR","2024-07-04","09:55","2024/07/04 09",4.33333333333333,-13,12.8611,0,858.082409131241,21.092204,"rain",12.8611,0,0,783.293940004366
"6252",7258,"0CO","2024-07-04 10:55:00",42.8,12.2,28.34,310,23,0,30.62,NA,NA,32,"CLR","2024-07-04","10:55","2024/07/04 10",6,-11.3333333333333,11.1462866666667,0,858.456219808275,16.462208,"rain",11.1462866666667,0,0,783.293940004366
"6253",7259,"0CO","2024-07-04 11:55:00",44.6,15.8,30.98,280,21,0,30.65,NA,NA,34,"CLR","2024-07-04","11:55","2024/07/04 11",6.66666666666667,-9.33333333333333,11.832212,0,859.016935823826,17.491096,"rain",11.832212,0,0,783.293940004366
"6254",7260,"0CO","2024-07-04 12:55:00",46.4,15.8,28.93,300,26,0,30.63,NA,NA,31,"CLR","2024-07-04","12:55","2024/07/04 12",7.33333333333333,-8.33333333333333,12.6896186666667,0,859.016935823826,18.519984,"rain",12.6896186666667,0,0,783.293940004366
"6255",7261,"0CO","2024-07-04 13:55:00",46.4,19.4,33.79,280,30,0,30.64,NA,NA,37,"CLR","2024-07-04","13:55","2024/07/04 13",7.66666666666667,-8.33333333333333,13.0325813333333,0,859.110388493084,20.063316,"rain",13.0325813333333,0,0,783.293940004366
"6256",7262,"0CO","2024-07-04 14:55:00",48.2,21.2,34.09,280,22,0,30.65,NA,NA,29,"SCT","2024-07-04","14:55","2024/07/04 14",8.66666666666667,-6.66666666666667,12.0036933333333,0,859.203841162342,19.548872,"rain",12.0036933333333,0,0,783.293940004366
"6257",7263,"0CO","2024-07-04 15:55:00",48.2,19.4,31.57,290,29,0,30.64,NA,NA,38,"SCT","2024-07-04","15:55","2024/07/04 15",9.66666666666667,-6.66666666666667,13.375544,0,859.203841162342,21.606648,"rain",13.375544,0,0,783.293940004366
"6258",7264,"0CO","2024-07-04 16:55:00",50,19.4,29.52,320,19,0,30.65,NA,NA,37,"SCT","2024-07-04","16:55","2024/07/04 16",9.33333333333333,-6.66666666666667,9.43147333333333,0,859.203841162342,21.092204,"rain",9.43147333333333,0,0,783.293940004366
"6259",7265,"0CO","2024-07-04 17:55:00",48.2,19.4,31.57,320,21,0,30.65,NA,NA,32,"CLR","2024-07-04","17:55","2024/07/04 17",9.33333333333333,-6.66666666666667,10.6318426666667,0,859.297293831601,18.519984,"rain",10.6318426666667,0,0,783.293940004366
"6260",7266,"0CO","2024-07-04 18:55:00",46.4,23,39.36,300,24,0,30.66,NA,NA,29,"CLR","2024-07-04","18:55","2024/07/04 18",8.33333333333333,-5.66666666666667,10.6318426666667,0,859.671104508635,16.462208,"rain",10.6318426666667,0,0,783.293940004366
"6261",7267,"0CO","2024-07-04 19:55:00",44.6,19.4,36.18,310,11,0,30.68,NA,NA,25,"CLR","2024-07-04","19:55","2024/07/04 19",7.33333333333333,-6.66666666666667,6.173328,0,860.138367854927,12.8611,"rain",6.173328,0,0,783.293940004366
"6262",7268,"0CO","2024-07-04 20:55:00",41,17.6,38.45,310,15,0,30.68,NA,NA,20,"CLR","2024-07-04","20:55","2024/07/04 20",5.33333333333333,-7.66666666666667,7.03073466666667,0,860.138367854927,11.832212,"rain",7.03073466666667,0,0,783.293940004366
"6263",7269,"0CO","2024-07-04 21:55:00",39.2,17.6,41.24,310,10,0,30.7,NA,NA,17,"CLR","2024-07-04","21:55","2024/07/04 21",4.33333333333333,-8,5.658884,0,860.512178531961,11.832212,"rain",5.658884,0,0,783.293940004366
"6264",7270,"0CO","2024-07-04 22:55:00",37.4,12.2,34.96,300,9,0,30.7,NA,NA,NA,"CLR","2024-07-04","22:55","2024/07/04 22",3.33333333333333,-10.6666666666667,4.629996,0,860.699083870478,NA,"rain",4.629996,0,0,783.293940004366
"6265",7271,"0CO","2024-07-04 23:55:00",37.4,12.2,34.96,280,12,0,30.69,NA,NA,NA,"CLR","2024-07-04","23:55","2024/07/04 23",3.33333333333333,-11.3333333333333,5.31592133333333,0,860.418725862702,NA,"rain",5.31592133333333,0,0,783.293940004366
"6266",7272,"0CO","2024-07-05 00:55:00",37.4,12.2,34.96,300,11,0,30.67,NA,NA,16,"CLR","2024-07-05","00:55","2024/07/05 00",4,-11,6.51629066666667,0,860.044915185669,NA,"rain",6.51629066666667,0,0,783.293940004366
"6267",7273,"0CO","2024-07-05 01:55:00",37.4,14,37.84,290,15,0,30.65,NA,NA,22,"CLR","2024-07-05","01:55","2024/07/05 01",3,-10.6666666666667,7.88814133333333,0,859.577651839376,NA,"mixed",0.567086457066667,0,0,783.293940004366
"6268",7274,"0CO","2024-07-05 02:55:00",35.6,14,40.63,290,14,0,30.64,NA,NA,20,"CLR","2024-07-05","02:55","2024/07/05 02",2.33333333333333,-10,7.71666,0,859.110388493084,12.8611,"mixed",0.576723708,0,0,783.293940004366
"6269",7275,"0CO","2024-07-05 03:55:00",33.8,15.8,47.22,300,15,0,30.64,NA,NA,23,"CLR","2024-07-05","03:55","2024/07/05 03",1.33333333333333,-9.33333333333333,7.54517866666667,0,859.016935823826,11.832212,"mixed",0.586360958933333,0,0,783.293940004366
"6270",7276,"0CO","2024-07-05 04:55:00",33.8,17.6,51.04,310,12,0,30.64,NA,NA,21,"CLR","2024-07-05","04:55","2024/07/05 04",0.999999999999998,-8,7.71666,0,859.016935823826,11.317768,"mixed",0.576723708,0,0,783.293940004366
"6271",7277,"0CO","2024-07-05 05:55:00",32,17.6,54.87,320,9,0,30.64,NA,NA,18,"CLR","2024-07-05","05:55","2024/07/05 05",0,-8,5.31592133333333,0,859.016935823826,9.774436,"mixed",0.711645221066667,0,0,783.293940004366
"6272",7278,"0CO","2024-07-05 06:55:00",33.8,19.4,55.14,290,12,0,30.64,NA,NA,NA,"CLR","2024-07-05","06:55","2024/07/05 06",0.666666666666666,-7.66666666666667,6.00184666666667,0,859.016935823826,NA,"mixed",0.673096217333333,0,0,783.293940004366
"6273",7279,"0CO","2024-07-05 07:55:00",35.6,14,40.63,290,17,0,30.64,NA,NA,23,"CLR","2024-07-05","07:55","2024/07/05 07",1.66666666666667,-8,7.03073466666667,0,859.016935823826,NA,"mixed",0.615272711733333,0,0,783.293940004366
"6274",7280,"0CO","2024-07-05 08:55:00",35.6,17.6,47.51,310,12,0,30.65,NA,NA,20,"CLR","2024-07-05","08:55","2024/07/05 08",2,-8.66666666666667,5.48740266666667,0,859.297293831601,10.803324,"mixed",0.702007970133333,0,0,783.293940004366
"6275",7281,"0CO","2024-07-05 09:55:00",41,17.6,38.45,330,11,0,30.65,NA,NA,20,"CLR","2024-07-05","09:55","2024/07/05 09",3.66666666666667,-8,6.00184666666667,0,859.390746500859,11.832212,"rain",6.00184666666667,0,0,783.293940004366
"6276",7282,"0CO","2024-07-05 10:55:00",41,17.6,38.45,320,10,0,30.66,NA,NA,27,"CLR","2024-07-05","10:55","2024/07/05 10",4.33333333333333,-9.33333333333333,7.202216,0,859.390746500859,16.462208,"rain",7.202216,0,0,783.293940004366
"6277",7283,"0CO","2024-07-05 11:55:00",41,14,32.88,300,22,0,30.66,NA,NA,30,"CLR","2024-07-05","11:55","2024/07/05 11",5,-10.3333333333333,10.803324,0,859.577651839376,15.43332,"rain",10.803324,0,0,783.293940004366
"6278",7284,"0CO","2024-07-05 12:55:00",44.6,17.6,33.49,300,20,0,30.65,NA,NA,30,"CLR","2024-07-05","12:55","2024/07/05 12",6.66666666666667,-7.66666666666667,8.91702933333333,0,859.577651839376,15.43332,"rain",8.91702933333333,0,0,783.293940004366
"6279",7285,"0CO","2024-07-05 13:55:00",44.6,17.6,33.49,290,27,0,30.64,NA,NA,37,"SCT","2024-07-05","13:55","2024/07/05 13",7,-7.66666666666667,10.9748053333333,0,859.297293831601,19.034428,"rain",10.9748053333333,0,0,783.293940004366
"6280",7286,"0CO","2024-07-05 14:55:00",44.6,19.4,36.18,320,25,0,30.64,NA,NA,35,"CLR","2024-07-05","14:55","2024/07/05 14",7,-7,12.8611,0,859.203841162342,19.548872,"rain",12.8611,0,0,783.293940004366
"6281",7287,"0CO","2024-07-05 15:55:00",44.6,14,28.64,290,30,0,30.63,NA,NA,41,"SCT","2024-07-05","15:55","2024/07/05 15",7.66666666666667,-9.33333333333333,15.43332,0,858.830030485309,21.606648,"rain",15.43332,0,0,783.293940004366
"6282",7288,"0CO","2024-07-05 16:55:00",44.6,14,28.64,310,19,0,30.64,NA,NA,32,"SCT","2024-07-05","16:55","2024/07/05 16",7.66666666666667,-9.33333333333333,8.745548,0,859.110388493084,17.491096,"rain",8.745548,0,0,783.293940004366
"6283",7289,"0CO","2024-07-05 17:55:00",44.6,21.2,39.06,320,20,0,30.64,NA,NA,26,"CLR","2024-07-05","17:55","2024/07/05 17",7.66666666666667,-6.66666666666667,10.28888,0,859.016935823826,16.462208,"rain",10.28888,0,0,783.293940004366
"6284",7290,"0CO","2024-07-05 18:55:00",44.6,17.6,33.49,310,20,0,30.65,NA,NA,28,"CLR","2024-07-05","18:55","2024/07/05 18",7,-7.66666666666667,9.774436,0,859.297293831601,15.947764,"rain",9.774436,0,0,783.293940004366
"6285",7291,"0CO","2024-07-05 19:55:00",42.8,19.4,38.75,300,16,0,30.66,NA,NA,28,"CLR","2024-07-05","19:55","2024/07/05 19",6.33333333333333,-7.33333333333333,10.28888,0,859.390746500859,15.43332,"rain",10.28888,0,0,783.293940004366
"6286",7292,"0CO","2024-07-05 20:55:00",39.2,17.6,41.24,290,13,0,30.66,NA,NA,19,"CLR","2024-07-05","20:55","2024/07/05 20",4.33333333333333,-7.33333333333333,7.202216,0,859.577651839376,11.317768,"rain",7.202216,0,0,783.293940004366
"6287",7293,"0CO","2024-07-05 21:55:00",39.2,17.6,41.24,290,13,0,30.66,NA,NA,NA,"CLR","2024-07-05","21:55","2024/07/05 21",3.33333333333333,-8,7.03073466666667,0,859.577651839376,NA,"rain",7.03073466666667,0,0,783.293940004366
"6288",7294,"0CO","2024-07-05 22:55:00",39.2,19.4,44.55,290,15,0,30.64,NA,NA,25,"CLR","2024-07-05","22:55","2024/07/05 22",3.66666666666667,-7.33333333333333,7.54517866666667,0,859.390746500859,NA,"rain",7.54517866666667,0,0,783.293940004366
"6289",7295,"0CO","2024-07-05 23:55:00",41,17.6,38.45,270,21,0,30.62,NA,NA,30,"CLR","2024-07-05","23:55","2024/07/05 23",4.66666666666667,-7.33333333333333,9.94591733333333,0,858.643125146792,15.43332,"rain",9.94591733333333,0,0,783.293940004366
"6290",7296,"0CO","2024-07-06 00:55:00",41,17.6,38.45,290,19,0,30.6,NA,NA,30,"CLR","2024-07-06","00:55","2024/07/06 00",5,-8,10.803324,0,857.895503792724,19.548872,"rain",10.803324,0,0,783.293940004366
"6291",7297,"0CO","2024-07-06 01:55:00",41,15.8,35.57,300,22,0,30.56,NA,NA,28,"CLR","2024-07-06","01:55","2024/07/06 01",5,-8.66666666666667,11.1462866666667,0,857.147882438656,16.462208,"rain",11.1462866666667,0,0,783.293940004366
"6292",7298,"0CO","2024-07-06 02:55:00",39.2,17.6,41.24,300,22,0,30.55,NA,NA,37,"CLR","2024-07-06","02:55","2024/07/06 02",4.66666666666667,-8.33333333333333,13.2040626666667,0,856.30680841533,21.092204,"rain",13.2040626666667,0,0,783.293940004366
"6293",7299,"0CO","2024-07-06 03:55:00",37.4,19.4,47.8,310,22,0,30.53,NA,NA,36,"CLR","2024-07-06","03:55","2024/07/06 03",3.33333333333333,-7.66666666666667,11.6607306666667,0,856.119903076813,18.519984,"rain",11.6607306666667,0,0,783.293940004366
"6294",7300,"0CO","2024-07-06 04:55:00",35.6,21.2,55.41,310,19,0,30.54,NA,NA,29,"CLR","2024-07-06","04:55","2024/07/06 04",2.33333333333333,-6.66666666666667,10.1173986666667,0,856.213355746071,16.462208,"mixed",0.441802194933331,0,0,783.293940004366
"6295",7301,"0CO","2024-07-06 05:55:00",35.6,21.2,55.41,320,23,0,30.54,NA,NA,27,"CLR","2024-07-06","05:55","2024/07/06 05",2,-6,10.4603613333333,0,856.30680841533,15.43332,"mixed",0.422527693066668,0,0,783.293940004366
"6296",7302,"0CO","2024-07-06 06:55:00",37.4,17.6,44.25,310,16,0,30.56,NA,NA,29,"CLR","2024-07-06","06:55","2024/07/06 06",2.66666666666667,-7,9.94591733333333,0,856.587166423105,14.918876,"mixed",0.451439445866667,0,0,783.293940004366
"6297",7303,"0CO","2024-07-06 07:55:00",39.2,19.4,44.55,300,15,0,30.58,NA,NA,22,"CLR","2024-07-06","07:55","2024/07/06 07",3.33333333333333,-7,7.54517866666667,0,857.147882438656,11.832212,"rain",7.54517866666667,0,0,783.293940004366
"6298",7304,"0CO","2024-07-06 08:55:00",41,19.4,41.54,310,10,0,30.58,NA,NA,18,"CLR","2024-07-06","08:55","2024/07/06 08",5,-6.66666666666667,5.658884,0,857.428240446432,11.832212,"rain",5.658884,0,0,783.293940004366
"6299",7305,"0CO","2024-07-06 09:55:00",42.8,23,45.14,100,7,0,30.58,NA,NA,NA,"CLR","2024-07-06","09:55","2024/07/06 09",6,-5.66666666666667,3.77258933333333,0,857.334787777173,NA,"rain",3.77258933333333,0,0,783.293940004366
"6300",7306,"0CO","2024-07-06 10:55:00",44.6,21.2,39.06,300,17,0,30.58,NA,NA,26,"CLR","2024-07-06","10:55","2024/07/06 10",7,-5.33333333333333,5.48740266666667,0,857.428240446432,13.375544,"rain",5.48740266666667,0,0,783.293940004366
"6301",7307,"0CO","2024-07-06 11:55:00",46.4,21.2,36.48,300,16,0,30.58,NA,NA,31,"CLR","2024-07-06","11:55","2024/07/06 11",7.66666666666667,-6,9.43147333333333,0,857.428240446432,17.491096,"rain",9.43147333333333,0,0,783.293940004366
"6302",7308,"0CO","2024-07-06 12:55:00",46.4,21.2,36.48,280,23,0,30.58,NA,NA,32,"SCT","2024-07-06","12:55","2024/07/06 12",8.66666666666667,-6.33333333333333,10.9748053333333,0,857.428240446432,18.00554,"rain",10.9748053333333,0,0,783.293940004366
"6303",7309,"0CO","2024-07-06 13:55:00",50,23,34.39,300,19,0,30.58,NA,NA,34,"SCT","2024-07-06","13:55","2024/07/06 13",9,-5.33333333333333,9.774436,0,857.428240446432,17.491096,"rain",9.774436,0,0,783.293940004366
"6304",7310,"0CO","2024-07-06 14:55:00",50,23,34.39,300,30,0,30.55,NA,NA,37,"SCT","2024-07-06","14:55","2024/07/06 14",10,-4.66666666666667,12.346656,0,856.867524430881,19.034428,"rain",12.346656,0,0,783.293940004366
"6305",7311,"0CO","2024-07-06 15:55:00",51.8,24.8,34.69,290,19,0,30.57,NA,NA,33,"SCT","2024-07-06","15:55","2024/07/06 15",10.3333333333333,-4.33333333333333,10.9748053333333,0,856.960977100139,18.00554,"rain",10.9748053333333,0,0,783.293940004366
"6306",7312,"0CO","2024-07-06 16:55:00",48.2,24.8,39.66,300,16,0,30.55,NA,NA,29,"SCT","2024-07-06","16:55","2024/07/06 16",9.66666666666667,-4,NA,0,856.774071761622,NA,"rain",NA,0,0,783.293940004366
"6307",7313,"0CO","2024-07-06 17:55:00",50,21.2,31.87,320,20,0,30.55,NA,NA,29,"BKN","2024-07-06","17:55","2024/07/06 17",9.66666666666667,-5.66666666666667,10.4603613333333,0,856.493713753847,16.462208,"rain",10.4603613333333,0,0,783.293940004366
"6308",7314,"0CO","2024-07-06 18:55:00",46.4,17.6,31.28,300,19,0,30.55,NA,NA,33,"SCT","2024-07-06","18:55","2024/07/06 18",9,-7,12.1751746666667,0,856.493713753847,19.034428,"rain",12.1751746666667,0,0,783.293940004366
"6309",7315,"0CO","2024-07-06 19:55:00",44.6,19.4,36.18,290,15,0,30.56,NA,NA,27,"SCT","2024-07-06","19:55","2024/07/06 19",7.66666666666667,-7.33333333333333,8.231104,0,856.680619092364,15.43332,"rain",8.231104,0,0,783.293940004366
"6310",7316,"0CO","2024-07-06 20:55:00",44.6,17.6,33.49,300,19,0,30.55,NA,NA,26,"OVC","2024-07-06","20:55","2024/07/06 20",7,-7.66666666666667,10.28888,0,856.587166423105,15.947764,"rain",10.28888,0,0,783.293940004366
"6311",7317,"0CO","2024-07-06 21:55:00",42.8,19.4,38.75,300,18,0,30.58,NA,NA,26,"SCT","2024-07-06","21:55","2024/07/06 21",6.66666666666667,-7.33333333333333,10.803324,0,856.960977100139,18.00554,"rain",10.803324,0,0,783.293940004366
"6312",7318,"0CO","2024-07-06 22:55:00",42.8,21.2,41.84,300,15,0,30.58,NA,NA,24,"BKN","2024-07-06","22:55","2024/07/06 22",6,-6.66666666666667,7.88814133333333,0,857.334787777173,12.8611,"rain",7.88814133333333,0,0,783.293940004366
"6313",7319,"0CO","2024-07-06 23:55:00",42.8,19.4,38.75,300,17,0,30.58,NA,NA,28,"BKN","2024-07-06","23:55","2024/07/06 23",6,-7,9.43147333333333,0,857.241335107915,15.43332,"rain",9.43147333333333,0,0,783.293940004366
"6314",7320,"0CO","2024-07-07 00:55:00",41,19.4,41.54,300,15,0,30.55,NA,NA,19,"SCT","2024-07-07","00:55","2024/07/07 00",5.66666666666667,-7,7.03073466666667,0,856.774071761622,11.317768,"rain",7.03073466666667,0,0,783.293940004366
"6315",7321,"0CO","2024-07-07 01:55:00",39.2,19.4,44.55,270,10,0,30.55,NA,NA,NA,"","2024-07-07","01:55","2024/07/07 01",4,-6.66666666666667,5.31592133333333,0,856.493713753847,NA,"rain",5.31592133333333,0,0,783.293940004366
"6316",7322,"0CO","2024-07-07 02:55:00",37.4,19.4,47.8,280,12,0,30.52,NA,NA,NA,"SCT","2024-07-07","02:55","2024/07/07 02",3.66666666666667,-7,5.83036533333333,0,856.119903076813,NA,"rain",5.83036533333333,0,0,783.293940004366
"6317",7323,"0CO","2024-07-07 03:55:00",37.4,19.4,47.8,300,14,0,30.51,NA,NA,21,"CLR","2024-07-07","03:55","2024/07/07 03",3,-7,6.85925333333333,0,855.465734392004,NA,"mixed",0.624909962666667,0,0,783.293940004366
"6318",7324,"0CO","2024-07-07 04:55:00",37.4,19.4,47.8,280,21,0,30.5,NA,NA,29,"CLR","2024-07-07","04:55","2024/07/07 04",3,-7,9.259992,0,855.09192371497,14.918876,"mixed",0.4899884496,0,0,783.293940004366
"6319",7325,"0CO","2024-07-07 05:55:00",37.4,19.4,47.8,280,15,0,30.52,NA,NA,23,"CLR","2024-07-07","05:55","2024/07/07 05",3,-7,8.57406666666667,0,855.372281722745,12.346656,"mixed",0.528537453333333,0,0,783.293940004366
"6320",7326,"0CO","2024-07-07 06:55:00",37.4,21.2,51.61,260,14,0,30.52,NA,NA,23,"CLR","2024-07-07","06:55","2024/07/07 06",3,-6.66666666666667,7.03073466666667,0,855.652639730521,12.8611,"mixed",0.615272711733333,0,0,783.293940004366
"6321",7327,"0CO","2024-07-07 07:55:00",37.4,21.2,51.61,280,21,0,30.52,NA,NA,29,"CLR","2024-07-07","07:55","2024/07/07 07",3,-6,10.4603613333333,0,855.652639730521,14.918876,"mixed",0.422527693066668,0,0,783.293940004366
"6322",7328,"0CO","2024-07-07 08:55:00",41,15.8,35.57,300,20,0,30.51,NA,NA,31,"CLR","2024-07-07","08:55","2024/07/07 08",4.66666666666667,-7.66666666666667,10.4603613333333,0,855.559187061262,15.947764,"rain",10.4603613333333,0,0,783.293940004366
"6323",7329,"0CO","2024-07-07 09:55:00",44.6,15.8,30.98,320,20,0,30.51,NA,NA,30,"CLR","2024-07-07","09:55","2024/07/07 09",6.33333333333333,-9.66666666666667,10.1173986666667,0,855.559187061262,19.548872,"rain",10.1173986666667,0,0,783.293940004366
"6324",7330,"0CO","2024-07-07 10:55:00",46.4,17.6,31.28,310,23,0,30.52,NA,NA,37,"CLR","2024-07-07","10:55","2024/07/07 10",7.33333333333333,-8.66666666666667,11.832212,0,855.465734392004,19.034428,"rain",11.832212,0,0,783.293940004366
"6325",7331,"0CO","2024-07-07 11:55:00",46.4,19.4,33.79,310,25,0,30.52,NA,NA,32,"SCT","2024-07-07","11:55","2024/07/07 11",7.66666666666667,-7.33333333333333,12.1751746666667,0,855.839545069038,19.548872,"rain",12.1751746666667,0,0,783.293940004366
"6326",7332,"0CO","2024-07-07 12:55:00",46.4,21.2,36.48,280,18,0,30.55,NA,NA,25,"BKN","2024-07-07","12:55","2024/07/07 12",8,-6.66666666666667,10.28888,0,856.026450407555,18.00554,"rain",10.28888,0,0,783.293940004366
"6327",7333,"0CO","2024-07-07 13:55:00",42.8,32,65.38,130,4,0,30.55,NA,NA,17,"BKN","2024-07-07","13:55","2024/07/07 13",6.66666666666667,-2,4.80147733333333,0,856.400261084588,14.918876,"rain",4.80147733333333,0,0,783.293940004366
"6328",7334,"0CO","2024-07-07 14:55:00",42.8,32,65.38,260,9,0,30.55,NA,NA,14,"BKN","2024-07-07","14:55","2024/07/07 14",6,0.666666666666666,3.42962666666667,0,856.493713753847,NA,"rain",3.42962666666667,0,0,783.293940004366
"6329",7335,"0CO","2024-07-07 15:55:00",39.2,35.6,86.79,140,9,0,30.55,NA,NA,15,"","2024-07-07","15:55","2024/07/07 15",5.33333333333333,0.666666666666667,4.97295866666667,0,856.587166423105,8.745548,"rain",4.97295866666667,0,0,783.293940004366
"6330",7336,"0CO","2024-07-07 16:55:00",37.4,35.6,93.14,180,4,0,30.55,NA,NA,18,"BKN","2024-07-07","16:55","2024/07/07 16",3.33333333333333,2,4.45851466666667,0,856.493713753847,9.774436,"rain",4.45851466666667,0,0,783.293940004366
"6331",7337,"0CO","2024-07-07 17:55:00",39.2,33.8,80.79,310,12,0,30.55,NA,NA,20,"SCT","2024-07-07","17:55","2024/07/07 17",3.33333333333333,1.66666666666667,3.601108,0,856.493713753847,NA,"rain",3.601108,0,0,783.293940004366
"6332",7338,"0CO","2024-07-07 18:55:00",39.2,32,75.16,70,5,0,30.57,NA,NA,NA,"SCT","2024-07-07","18:55","2024/07/07 18",4.33333333333333,0.333333333333333,3.94407066666667,0,856.867524430881,NA,"rain",3.94407066666667,0,0,783.293940004366
"6333",7339,"0CO","2024-07-07 19:55:00",37.4,32,80.65,310,12,0,30.58,NA,NA,22,"SCT","2024-07-07","19:55","2024/07/07 19",3.66666666666667,0,4.97295866666667,0,857.241335107915,11.317768,"rain",4.97295866666667,0,0,783.293940004366
"6334",7340,"0CO","2024-07-07 20:55:00",35.6,32,86.59,330,12,0,30.59,NA,NA,17,"CLR","2024-07-07","20:55","2024/07/07 20",2.33333333333333,0,4.28703333333333,0,857.52169311569,NA,"mixed",0.769468726666667,0,0,783.293940004366
"6335",7341,"0CO","2024-07-07 21:55:00",35.6,32,86.59,330,14,0,30.6,NA,NA,25,"SCT","2024-07-07","21:55","2024/07/07 21",2,-0.333333333333333,6.34480933333333,0,857.802051123466,13.375544,"mixed",0.653821715466667,0,0,783.293940004366
"6336",7342,"0CO","2024-07-07 22:55:00",33.8,30.2,86.49,330,11,0,30.6,NA,NA,NA,"","2024-07-07","22:55","2024/07/07 22",0.999999999999998,-0.666666666666667,5.31592133333333,0,857.895503792724,NA,"mixed",0.711645221066667,0,0,783.293940004366
"6337",7343,"0CO","2024-07-07 23:55:00",33.8,30.2,86.49,310,4,0,30.6,NA,NA,NA,"","2024-07-07","23:55","2024/07/07 23",0.999999999999998,-1,4.45851466666667,0,857.895503792724,NA,"mixed",0.759831475733333,0,0,783.293940004366
"6338",7344,"0CO","2024-07-08 00:55:00",32,30.2,92.97,360,4,0,30.62,NA,NA,NA,"","2024-07-08","00:55","2024/07/08 00",0.666666666666666,-1,2.057776,0,858.269314469758,NA,"mixed",0.8947529888,0,0,783.293940004366
"6339",7345,"0CO","2024-07-08 01:55:00",32,32,100,160,15,0,30.6,NA,NA,NA,"OVC","2024-07-08","01:55","2024/07/08 01",0,0,4.629996,0,857.988956461983,NA,"mixed",0.7501942248,0,0,783.293940004366
"6340",7346,"0CO","2024-07-08 02:55:00",32,32,100,170,14,0,30.6,NA,NA,NA,"BKN","2024-07-08","02:55","2024/07/08 02",0,0,7.03073466666667,0,857.895503792724,NA,"mixed",0.615272711733333,0,0,783.293940004366
"6341",7347,"0CO","2024-07-08 03:55:00",32,32,100,240,6,0,30.58,NA,NA,NA,"","2024-07-08","03:55","2024/07/08 03",0,0,2.40073866666667,0,857.428240446432,NA,"mixed",0.875478486933333,0,0,783.293940004366
"6342",7348,"0CO","2024-07-08 04:55:00",32,23,69.04,310,10,0,30.57,NA,NA,NA,"CLR","2024-07-08","04:55","2024/07/08 04",0,-2,5.658884,0,857.147882438656,NA,"mixed",0.6923707192,0,0,783.293940004366
"6343",7349,"0CO","2024-07-08 05:55:00",32,21.2,63.99,310,13,0,30.58,NA,NA,16,"CLR","2024-07-08","05:55","2024/07/08 05",0,-5.66666666666667,6.173328,0,857.054429769398,8.745548,"mixed",0.6634589664,0,0,783.293940004366
"6344",7350,"0CO","2024-07-08 07:55:00",35.6,23,59.79,280,7,0,30.58,NA,NA,NA,"CLR","2024-07-08","07:55","2024/07/08 07",1.5,-5.5,3.343886,0,857.334787777173,NA,"mixed",0.8224736068,0,0,783.293940004366
"6345",7351,"0CO","2024-07-08 08:55:00",37.4,26.6,64.7,20,3,0,30.59,NA,NA,14,"CLR","2024-07-08","08:55","2024/07/08 08",2.66666666666667,-4.33333333333333,2.57222,0,857.52169311569,NA,"mixed",0.865841236,0,0,783.293940004366
"6346",7352,"0CO","2024-07-08 09:55:00",41,21.2,44.85,10,5,0,30.6,NA,NA,NA,"CLR","2024-07-08","09:55","2024/07/08 09",4.66666666666667,-4.66666666666667,2.91518266666667,0,857.708598454207,NA,"rain",2.91518266666667,0,0,783.293940004366
"6347",7353,"0CO","2024-07-08 10:55:00",41,26.6,56.22,350,6,0,30.6,NA,NA,17,"CLR","2024-07-08","10:55","2024/07/08 10",5.33333333333333,-4,2.57222,0,857.895503792724,NA,"rain",2.57222,0,0,783.293940004366
"6348",7354,"0CO","2024-07-08 11:55:00",44.6,28.4,52.72,30,5,0,30.62,NA,NA,17,"CLR","2024-07-08","11:55","2024/07/08 11",6.33333333333333,-2.33333333333333,2.74370133333333,0,858.269314469758,NA,"rain",2.74370133333333,0,0,783.293940004366
"6349",7355,"0CO","2024-07-08 12:55:00",46.4,26.6,45.73,320,8,0,30.63,NA,NA,14,"CLR","2024-07-08","12:55","2024/07/08 12",7.33333333333333,-2.33333333333333,3.77258933333333,0,858.549672477533,NA,"rain",3.77258933333333,0,0,783.293940004366
"6350",7356,"0CO","2024-07-08 13:55:00",46.4,21.2,36.48,80,7,0,30.63,NA,NA,17,"CLR","2024-07-08","13:55","2024/07/08 13",7.66666666666667,-5.33333333333333,3.086664,0,858.643125146792,8.745548,"rain",3.086664,0,0,783.293940004366
"6351",7357,"0CO","2024-07-08 14:55:00",48.2,23,36.78,50,5,0,30.63,NA,NA,NA,"CLR","2024-07-08","14:55","2024/07/08 14",8.66666666666667,-5.33333333333333,3.086664,0,858.643125146792,NA,"rain",3.086664,0,0,783.293940004366
